,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
2422,2441,1,208825,0,4,1,1,42007,23,0,0,3369,0
2423,2442,4,81087,0,3,1,1,18971,12,0,0,3362,0
2424,2443,4,14336,0,1,1,1,0,0,0,0,3349,0
2425,2444,4,29929,0,3,1,1,18032,17,150,1,3344,1
2426,2445,4,121390,0,1,1,1,8500,4,0,0,3342,0
2427,2446,4,23226,0,1,1,1,2236,2,0,0,3343,1
2428,2447,1,451294,0,3,1,1,45907,22,500,1,3347,1
2429,2448,4,68012,0,1,1,1,247,3,0,0,3342,0
2430,2449,4,23589,0,1,1,1,0,0,0,0,3336,0
2431,2450,4,35033,0,1,1,1,1000,1,0,0,2913,0
2432,2451,4,19860,0,1,1,1,1500,5,0,0,3281,0
2433,2452,4,49588,0,1,1,1,4960,14,100,1,3299,0
2434,2453,4,111442,0,4,1,1,30368,19,0,0,3392,1
2435,2454,4,87402,0,4,1,1,41685,21,0,0,3306,0
2436,2455,4,21875,7558,3,1,1,12398,15,0,0,3299,1
2437,2456,4,71459,0,4,1,1,36608,28,1020,3,3312,0
2438,2457,4,34049,0,1,1,1,2030,8,0,0,3306,1
2439,2458,4,39759,0,1,1,1,100,1,100,1,3278,1
2440,2459,4,64138,0,3,1,1,22089,19,0,0,3257,0
2441,2460,4,83811,0,4,1,1,25936,15,500,1,3281,1
2442,2461,4,51864,0,2,1,1,6795,13,0,0,3279,0
2443,2462,4,168886,0,5,1,1,66859,21,200,1,3285,1
2444,2463,4,51730,0,1,1,1,2875,16,0,0,3264,0
2445,2464,4,118141,0,4,1,1,46521,11,0,0,3259,1
2446,2465,4,76060,0,4,1,1,33424,30,0,0,3263,1
2447,2466,4,25316,0,1,1,1,0,0,0,0,3258,0
2448,2467,4,16859,0,4,1,1,64109,45,4822,9,3266,1
2449,2468,4,42236,0,1,1,1,8639,10,8389,9,3259,0
2450,2469,4,3446,0,1,1,1,0,0,0,0,3245,0
2451,2470,4,26119,0,1,1,1,3189,6,0,0,3257,0
2452,2471,4,136732,0,5,1,1,87549,20,0,0,3252,1
2453,2472,4,14554,0,1,1,1,0,0,0,0,3237,0
2454,2473,4,165203,0,4,1,1,36666,20,0,0,3239,1
2455,2474,4,76513,0,4,1,1,45265,16,0,0,3235,1
2456,2475,4,137076,0,5,1,1,61276,24,1600,4,3225,1
2457,2476,4,11952,0,1,1,1,0,0,0,0,3244,0
2458,2477,4,44742,0,1,1,1,2500,1,0,0,3217,1
2459,2478,4,94022,0,1,1,1,2585,14,0,0,3222,0
2460,2479,4,29287,0,1,1,1,0,0,0,0,3216,0
2461,2480,1,199273,0,5,1,1,58457,14,0,0,3217,0
2462,2481,4,114868,0,4,1,1,45996,22,0,0,3204,0
2463,2482,4,37335,0,3,1,1,19507,17,0,0,3202,1
2464,2483,4,45522,0,3,1,1,10728,13,0,0,3197,0
2465,2484,4,66524,0,4,1,1,34682,23,0,0,3188,0
2466,2485,4,38411,0,1,1,1,500,1,500,1,3190,0
2467,2486,4,38137,0,1,1,1,11050,3,50,1,3182,1
2468,2487,4,22077,0,1,1,1,1385,4,0,0,3187,0
2469,2488,4,65784,0,1,1,1,10953,50,0,0,3169,1
2470,2489,4,95916,0,3,1,1,11845,11,0,0,3182,0
2471,2490,4,122164,0,2,1,1,9944,16,0,0,3182,0
2472,2491,1,307149,2562,4,1,1,58008,19,650,2,3173,1
2473,2492,1,200089,4727,5,1,1,75019,21,300,2,3166,0
2474,2493,4,161453,0,3,1,1,38956,44,0,0,3158,0
2475,2494,4,135568,0,4,1,1,40051,21,0,0,3166,0
2476,2495,4,98339,0,3,1,1,16336,13,0,0,3145,0
2477,2496,4,26103,0,3,1,1,13692,18,0,0,3151,1
2478,2497,4,11133,0,1,1,1,0,0,0,0,3147,0
2479,2498,4,7011,0,3,1,1,19791,16,0,0,3152,1
2480,2499,1,177232,0,3,1,1,14787,13,0,0,3137,0
2481,2500,4,29298,0,3,1,1,24656,13,0,0,3141,1
2482,2501,4,35304,0,4,1,1,30532,13,0,0,3131,1
2483,2502,4,14952,0,1,1,1,250,1,250,1,3099,0
2484,2503,1,163315,0,1,1,1,8035,29,0,0,3120,0
2485,2504,4,23649,0,1,1,1,3250,16,0,0,3176,0
2486,2505,4,4460,0,1,1,1,4741,14,1816,1,3113,1
2487,2506,1,169794,0,3,1,1,22824,19,767,2,3119,0
2488,2507,4,23781,0,1,1,1,50,1,50,1,3085,0
2489,2508,3,704113,0,5,1,1,98119,23,0,0,3082,1
2490,2509,4,34942,0,3,1,1,19016,13,0,0,3089,1
2491,2510,4,5970,0,1,1,1,1000,1,0,0,3091,0
2492,2511,1,192246,0,1,1,1,3170,5,500,1,3083,1
2493,2512,4,34103,0,3,1,1,34630,16,0,0,3115,1
2494,2513,4,142152,0,3,1,1,19464,13,0,0,3088,0
2495,2514,4,12713,0,1,1,1,0,0,0,0,3077,0
2496,2515,4,28848,0,1,1,1,0,0,0,0,3069,0
2497,2516,4,10940,0,1,1,1,0,0,0,0,3062,0
2498,2517,4,24372,0,1,1,1,255,1,255,1,3064,0
2499,2518,4,29005,0,1,1,1,90,3,0,0,3060,1
2500,2519,1,215155,0,5,1,1,57130,15,0,0,3069,0
2501,2520,4,30062,5368,1,1,1,7373,10,4373,8,3057,1
2502,2521,4,13117,0,1,1,1,1972,3,0,0,3027,0
2503,2522,4,86341,0,3,1,1,20991,16,0,0,3053,1
2504,2523,4,142810,0,1,1,1,8000,4,0,0,3049,1
2505,2524,4,8399,0,3,1,1,21136,13,0,0,3052,1
2506,2525,4,120622,0,4,1,1,25675,14,500,1,3040,0
2507,2526,4,86150,0,1,1,1,7600,34,100,1,3011,0
2508,2527,4,14079,0,2,1,1,6503,16,0,0,2999,1
2509,2528,4,10036,0,3,1,1,13959,16,0,0,3030,1
2510,2529,4,80737,0,1,1,1,2845,5,150,1,3028,1
2511,2530,4,25435,0,1,1,1,7147,32,0,0,3027,0
2512,2531,1,241165,0,1,1,1,1700,3,200,2,3000,1
2513,2532,4,85826,0,4,1,1,33678,29,0,0,3026,0
2514,2533,4,654,0,3,1,1,14967,10,0,0,3022,1
2515,2534,4,11525,0,1,1,1,0,0,0,0,3008,0
2516,2535,4,40204,0,1,1,1,850,3,350,2,3006,0
2517,2536,4,22963,0,1,1,1,0,0,0,0,2998,0
2518,2537,4,47165,0,1,1,1,4545,4,0,0,2992,1
2519,2538,4,103240,0,4,1,1,44627,29,50,1,2993,1
2520,2539,4,61737,0,2,1,1,6789,12,0,0,2921,0
2521,2540,4,25766,0,1,1,1,2548,16,100,2,2973,0
2522,2541,4,147090,0,4,1,1,35511,31,1800,16,2927,1
2523,2542,4,79333,0,1,1,1,1500,3,1500,3,2977,0
2524,2543,4,4923,0,1,1,1,305,2,0,0,2985,0
2525,2544,4,56687,0,4,1,1,48989,28,0,0,2973,1
2526,2545,1,326704,0,4,1,1,37408,19,0,0,2962,0
2527,2546,4,45149,0,1,1,1,21292,10,0,0,2949,0
2528,2547,4,57477,0,1,1,1,2607,4,0,0,3038,1
2529,2548,4,48265,0,1,1,1,1000,1,0,0,2951,0
2530,2549,4,34249,0,1,1,1,4100,12,0,0,2951,0
2531,2550,1,210491,0,4,1,1,48287,18,0,0,2958,0
2532,2551,4,25671,0,2,1,1,10513,12,0,0,2945,1
2533,2552,1,191583,0,3,1,1,25675,18,0,0,2950,1
2534,2553,4,90332,0,2,1,1,12845,25,0,0,2927,1
2535,2554,4,53532,0,4,1,1,30808,18,0,0,2927,1
2536,2555,4,71507,0,1,1,1,3750,6,0,0,2934,0
2537,2556,4,35196,0,1,1,1,0,0,0,0,2922,0
2538,2557,4,30034,0,1,1,1,15816,6,0,0,2908,0
2539,2558,4,47787,0,4,1,1,47223,21,450,1,2921,1
2540,2559,4,46967,0,1,1,1,2000,9,0,0,2888,0
2541,2560,4,103615,0,1,1,1,13668,15,1300,11,2896,1
2542,2561,4,5110,0,1,1,1,0,0,0,0,2901,0
2543,2562,4,128927,0,5,1,1,61165,14,0,0,2882,0
2544,2563,4,5000,0,1,1,1,5000,1,0,0,2893,0
2545,2564,4,126701,0,3,1,1,20636,15,0,0,2878,0
2546,2565,4,34855,0,1,1,1,230,3,0,0,2882,0
2547,2566,4,34464,0,2,1,1,5312,5,0,0,2886,0
2548,2567,4,86638,0,4,1,1,45861,13,0,0,2867,1
2549,2568,4,140398,0,5,1,1,118013,26,1100,4,2972,1
2550,2569,4,65812,0,1,1,1,185,2,0,0,2854,0
2551,2570,4,34177,1754,2,1,1,7072,16,350,1,2867,0
2552,2571,4,58195,0,3,1,1,24808,13,0,0,2838,0
2553,2572,4,34781,0,3,1,1,11270,12,0,0,2859,1
2554,2573,4,22457,0,3,1,1,17579,15,0,0,2858,1
2555,2574,4,19996,0,1,1,1,500,1,0,0,3217,0
2556,2575,4,26256,0,1,1,1,2000,9,0,0,2847,0
2557,2576,4,42966,0,1,2,1,7734,6,0,0,2840,1
2558,2577,4,3129,0,1,1,1,0,0,0,0,2840,0
2559,2578,4,138008,5368,4,1,1,34178,14,200,1,2962,0
2560,2579,4,9611,0,1,1,1,2250,3,0,0,2845,1
2561,2580,4,40702,0,4,1,1,39897,14,0,0,2826,1
2562,2581,4,105579,0,3,1,1,16332,12,0,0,2830,0
2563,2582,4,46654,0,1,1,1,3215,6,0,0,2830,0
2564,2583,3,518960,0,1,1,1,15700,8,200,1,2819,1
2565,2584,4,39715,0,3,1,1,17388,12,0,0,2826,0
2566,2585,4,199,0,1,1,1,0,0,0,0,2822,0
2567,2586,4,6345,0,2,1,1,7719,18,0,0,2805,1
2568,2587,4,72598,0,1,1,1,6090,8,1100,1,2804,0
2569,2588,4,59805,0,1,1,1,2900,7,1700,5,2802,0
2570,2589,4,10307,0,1,1,1,0,0,0,0,2808,1
2571,2590,4,37997,0,2,1,1,11073,5,0,0,2805,0
2572,2591,4,102083,0,3,1,1,12978,14,150,2,2780,0
2573,2592,4,104632,0,1,1,1,26700,10,1200,7,2791,1
2574,2593,4,18260,0,1,1,1,500,1,0,0,2780,0
2575,2594,4,28484,0,1,1,1,350,3,0,0,2782,0
2576,2595,4,29105,0,1,1,1,5000,1,0,0,2774,0
2577,2596,4,49560,0,1,1,1,0,0,0,0,2770,0
2578,2597,4,29346,0,1,1,1,150,1,150,1,2773,0
2579,2598,4,75288,0,4,1,1,36866,20,0,0,2774,0
2580,2599,4,42366,0,2,1,1,6293,9,0,0,2770,0
2581,2600,4,151336,651,1,1,1,11400,6,1000,4,2742,0
2582,2601,4,48363,0,1,1,1,790,3,0,0,2766,0
2583,2602,4,11529,0,3,1,1,15738,15,0,0,2768,1
2584,2603,4,61956,0,1,1,1,17500,2,0,0,2755,0
2585,2604,4,15378,0,1,1,1,25236,9,736,3,2741,1
2586,2605,4,85346,0,1,1,1,2835,3,0,0,2748,1
2587,2606,1,215946,0,1,1,1,2125,10,0,0,2740,0
2588,2607,4,66539,0,3,1,1,27894,17,0,0,2741,0
2589,2608,4,97131,0,4,1,1,33324,19,1500,3,2727,1
2590,2609,4,14513,0,1,1,1,0,0,0,0,2731,0
2591,2610,1,211773,0,3,1,1,23256,30,0,0,2675,0
2592,2611,4,45742,0,1,1,1,7625,23,250,1,2712,0
2593,2612,4,39862,0,3,1,1,14152,18,350,2,2727,1
2594,2613,4,75132,0,4,1,1,53001,23,400,3,2720,1
2595,2614,4,91296,0,3,1,1,19057,16,0,0,2712,0
2596,2615,4,117290,0,1,1,1,1754,8,0,0,2717,0
2597,2616,4,75556,0,1,1,1,2790,6,0,0,2712,0
2598,2617,4,5103,0,1,1,1,5103,2,0,0,2697,0
2599,2618,4,10747,0,1,1,1,990,4,500,1,2697,1
2600,2619,4,31789,0,1,1,1,10220,17,0,0,2699,1
2601,2620,4,59515,0,1,1,1,3170,5,0,0,2705,0
2602,2621,4,86913,0,2,1,1,23705,6,0,0,2691,0
2603,2622,4,49129,0,2,1,1,16921,18,500,1,2692,1
2604,2623,4,135408,0,5,1,1,62224,15,607,1,2697,1
2605,2624,4,41152,10074,1,1,1,3250,19,0,0,2669,0
2606,2625,4,145750,0,2,1,1,10986,12,0,0,2531,0
2607,2626,4,7041,0,1,1,1,1747,12,0,0,2718,1
2608,2627,1,273442,0,4,1,1,54625,35,2850,7,2676,0
2609,2628,4,44514,0,1,1,1,3577,13,0,0,2657,0
2610,2629,4,96490,0,1,1,1,2000,1,0,0,2665,1
2611,2630,4,45050,2900,1,1,1,4875,10,500,1,2669,1
2612,2631,4,91048,0,4,1,1,51580,20,100,1,2669,1
2613,2632,4,20352,0,1,1,1,1900,5,500,1,2658,0
2614,2633,4,34294,0,3,1,1,17683,14,0,0,2661,1
2615,2634,4,59696,2586,5,1,1,63827,22,500,1,2654,1
2616,2635,4,106155,0,1,1,1,0,0,0,0,2657,0
2617,2636,4,29244,0,2,1,1,6252,13,0,0,2650,0
2618,2637,4,27592,0,1,1,1,335,3,0,0,2633,0
2619,2638,4,16128,0,1,1,1,475,3,0,0,2643,0
2620,2640,4,51353,0,1,1,1,8114,16,2004,10,2637,1
2621,2641,1,235422,0,2,1,1,30208,14,0,0,2629,1
2622,2642,4,7456,0,1,1,1,0,0,0,0,2635,0
2623,2643,4,33604,0,3,1,1,13619,16,0,0,2633,0
2624,2644,4,24803,0,1,1,1,0,0,0,0,2623,0
2625,2645,4,58411,0,1,1,1,2500,1,0,0,2619,1
2626,2646,4,3273,0,1,1,1,500,1,0,0,2749,0
2627,2647,4,28480,0,1,1,1,2644,6,0,0,2628,0
2628,2648,4,46706,0,1,1,1,3344,16,0,0,2609,0
2629,2649,4,102230,0,1,1,1,3406,5,500,1,2620,0
2630,2650,4,12096,0,1,1,1,50,1,50,1,2607,0
2631,2651,4,118487,0,1,1,1,3388,14,0,0,2592,0
2632,2652,4,20518,0,2,1,1,5580,10,0,0,2600,0
2633,2653,4,6280,0,1,1,1,1220,6,200,2,2578,1
2634,2654,4,11700,0,1,1,1,0,0,0,0,2585,0
2635,2655,4,391,0,1,1,1,9000,1,0,0,2581,1
2636,2656,4,78305,733,1,1,1,130,3,0,0,2580,0
2637,2657,4,145214,1692,1,1,1,3500,4,500,1,2560,1
2638,2658,4,137760,0,5,1,1,64949,13,0,0,2580,0
2639,2659,4,88563,0,4,1,1,42410,27,0,0,2567,0
2640,2660,4,25748,0,1,1,1,0,0,0,0,2566,0
2641,2661,4,27102,0,3,1,1,27102,9,0,0,2563,0
2642,2662,4,25824,0,3,1,1,17760,20,750,2,2559,1
2643,2663,4,23054,0,1,1,1,400,3,300,2,2553,0
2644,2664,4,29150,0,3,1,1,13952,14,0,0,2544,1
2645,2665,4,37529,0,4,1,1,25706,14,0,0,2558,1
2646,2666,4,7515,0,2,1,1,13681,18,0,0,2552,1
2647,2667,1,194576,0,4,1,1,41315,16,550,1,2539,1
2648,2668,4,24265,0,1,1,1,1854,12,0,0,2550,0
2649,2669,4,16773,0,1,1,1,140,2,0,0,2525,0
2650,2670,4,5432,0,1,1,1,1000,2,1000,2,2535,1
2651,2671,4,110480,0,4,1,1,44191,22,500,1,2539,1
2652,2672,4,86273,0,3,1,1,35304,15,500,1,2523,0
2653,2673,4,20674,0,3,1,1,16876,22,0,0,2528,1
2654,2674,4,8335,0,1,1,1,3750,16,0,0,2522,0
2655,2675,4,40893,0,1,1,1,1130,3,0,0,2518,0
2656,2676,3,644881,2600,1,1,1,14350,28,10850,26,2511,1
2657,2677,4,61081,0,4,1,1,37682,21,2000,4,2509,0
2658,2678,4,27438,0,1,1,1,2528,6,2528,6,2490,0
2659,2679,4,14748,0,1,1,1,2210,7,0,0,2497,1
2660,2680,4,49514,0,1,1,1,4500,22,0,0,2569,0
2661,2681,4,7457,0,1,1,1,17131,5,0,0,2496,1
2662,2682,4,97193,0,2,1,1,13338,12,0,0,2502,0
2663,2683,4,68456,0,2,1,1,6317,5,0,0,2488,0
2664,2684,4,123842,0,3,1,1,24295,14,0,0,2500,0
2665,2685,4,61285,0,5,1,1,55027,22,0,0,2412,1
2666,2686,4,20157,0,1,1,1,1450,3,150,1,2455,0
2667,2687,4,41073,0,3,1,1,13993,20,0,0,2493,0
2668,2688,4,21784,0,2,1,1,6208,14,0,0,2483,0
2669,2689,4,12868,0,1,1,1,1875,8,0,0,2483,0
2670,2690,4,147862,0,4,1,1,44783,14,0,0,2426,1
2671,2691,4,11836,0,1,1,1,5075,14,350,1,2479,1
2672,2692,4,25681,1526,1,1,1,14941,20,2963,16,2468,1
2673,2693,1,282784,3508,1,1,1,19314,17,3100,7,2460,1
2674,2694,4,59704,0,4,2,1,57404,14,0,0,2440,0
2675,2695,4,75279,0,1,1,1,5375,21,0,0,2459,0
2676,2696,4,66681,0,1,1,1,4478,16,3504,12,2465,0
2677,2697,4,72085,0,3,1,1,20310,12,150,1,2462,0
2678,2698,4,2039,0,1,1,1,0,0,0,0,2451,0
2679,2699,4,2214,0,1,1,1,0,0,0,0,2448,0
2680,2700,4,16208,0,1,1,1,0,0,0,0,2451,0
2681,2701,4,25829,0,1,1,1,1375,4,0,0,2444,0
2682,2702,4,83217,0,1,1,1,3679,4,0,0,2447,1
2683,2703,4,9520,0,3,1,1,12515,13,0,0,2438,1
2684,2704,4,103215,0,3,1,1,16726,14,0,0,2427,1
2685,2705,4,62629,0,4,1,1,36986,14,0,0,2438,0
2686,2706,4,45603,0,2,1,1,5964,13,0,0,2432,0
2687,2707,4,44792,0,2,1,1,9463,16,0,0,2430,0
2688,2708,4,97535,0,1,1,1,0,0,0,0,2418,0
2689,2709,4,60085,0,3,1,1,14714,17,0,0,2404,1
2690,2710,4,76938,0,3,1,1,23503,13,0,0,2422,1
2691,2711,4,2562,0,2,1,1,9075,11,1050,3,2412,1
2692,2712,4,7685,0,1,1,1,500,4,0,0,2406,0
2693,2713,4,102942,0,5,1,1,56780,18,0,0,2405,0
2694,2714,4,7029,0,1,1,1,495,3,0,0,2565,1
2695,2715,4,2119,0,1,1,1,0,0,0,0,2399,0
2696,2717,1,207311,0,1,1,1,31000,37,12000,24,2395,1
2697,2719,4,77753,0,3,1,1,12483,13,0,0,2377,0
2698,2720,1,171637,0,1,1,1,4300,8,2800,7,2364,0
2699,2721,4,35243,0,2,1,1,10046,15,1500,3,2356,0
2700,2722,4,46186,0,2,1,1,9744,14,0,0,2364,0
2701,2723,4,54810,0,3,1,1,19665,21,0,0,2368,0
2702,2724,4,25637,0,1,1,1,445,3,0,0,2367,0
2703,2725,4,35088,0,1,1,1,320,2,0,0,2362,0
2704,2726,4,73899,0,1,1,1,2745,14,500,1,2362,0
2705,2727,4,81171,0,1,1,1,3700,4,100,1,2348,0
2706,2728,4,39418,0,1,1,1,700,3,200,2,2343,0
2707,2729,4,62124,0,1,1,1,0,0,0,0,2355,1
2708,2730,4,14134,0,1,1,1,2125,9,0,0,2312,1
2709,2731,1,405499,1000,4,1,1,72318,46,9729,29,2329,1
2710,2732,4,20353,0,1,1,1,1729,5,0,0,2298,0
2711,2733,4,93154,0,4,1,1,30752,21,0,0,2333,1
2712,2734,4,9492,0,1,1,1,781,6,250,1,2320,0
2713,2735,4,18369,0,1,1,1,800,4,700,3,2327,0
2714,2736,4,32824,0,1,1,1,1660,5,100,1,2339,1
2715,2737,4,109416,0,5,1,1,73665,39,2200,5,2327,1
2716,2738,4,28312,0,1,1,1,1726,13,0,0,2335,1
2717,2739,4,78462,0,3,1,1,20291,14,0,0,2311,0
2718,2740,4,32740,0,1,1,1,10722,4,0,0,2315,1
2719,2741,4,57293,0,1,1,1,1000,1,0,0,2319,0
2720,2742,1,174743,0,1,1,1,27460,12,0,0,2326,0
2721,2743,4,59486,0,1,1,1,3517,4,0,0,2315,1
2722,2744,1,211355,0,2,1,1,11238,12,0,0,2294,1
2723,2745,4,56805,0,3,1,1,16617,17,0,0,2307,0
2724,2746,1,278258,0,1,1,1,1000,1,0,0,2298,0
2725,2747,4,18545,0,3,1,1,25053,22,0,0,2304,1
2726,2748,4,5570,0,1,1,1,9094,26,0,0,2287,1
2727,2749,4,44690,0,3,1,1,24779,15,1000,2,2297,1
2728,2750,4,127835,0,4,1,1,52700,21,0,0,2301,1
2729,2751,4,32540,0,4,1,1,44283,17,100,1,2297,1
2730,2752,4,54396,629,4,1,1,34007,16,0,0,2283,0
2731,2753,4,162840,0,5,1,1,57382,15,0,0,2277,0
2732,2754,4,109441,0,1,1,1,6500,10,4000,8,2237,1
2733,2755,4,7369,0,1,1,1,0,0,0,0,2277,0
2734,2756,4,16378,0,1,1,1,0,0,0,0,2272,0
2735,2757,4,39859,0,1,1,1,3675,8,0,0,2272,0
2736,2758,4,44214,0,3,1,1,24928,13,0,0,2259,0
2737,2759,4,73102,0,3,1,1,18156,20,0,0,2272,1
2738,2760,4,3552,0,1,1,1,10597,17,0,0,2264,1
2739,2761,4,71593,0,3,1,1,22666,17,0,0,2266,0
2740,2762,4,74072,0,4,1,1,50272,39,0,0,2264,1
2741,2763,4,42970,0,1,2,1,7889,14,0,0,2256,0
2742,2764,4,23385,0,3,1,1,18303,15,150,1,2248,1
2743,2765,4,51176,0,4,1,1,40397,16,0,0,2243,0
2744,2766,4,12426,0,1,1,1,0,0,0,0,2238,0
2745,2767,4,10062,0,1,1,1,2000,9,0,0,2242,0
2746,2768,4,34790,0,1,1,1,0,0,0,0,2272,0
2747,2769,4,95759,0,1,1,1,9198,12,6195,8,2231,0
2748,2770,4,51592,0,1,1,1,18678,9,0,0,2230,0
2749,2771,4,23294,0,1,1,1,420,4,0,0,2228,0
2750,2772,4,33398,0,3,1,1,14086,15,0,0,2223,0
2751,2773,1,229576,0,1,1,1,9030,19,9000,18,2217,1
2752,2774,4,60250,0,3,1,1,43071,12,0,0,2214,1
2753,2775,4,81871,0,3,1,1,23068,20,0,0,2222,1
2754,2776,1,259529,0,1,1,1,700,3,200,2,2210,1
2755,2777,4,430,0,1,1,1,220,1,0,0,2196,0
2756,2778,4,75949,0,1,1,1,952,4,0,0,2195,0
2757,2779,4,44206,0,3,1,1,22598,14,500,1,2247,0
2758,2780,4,125274,0,1,1,1,3150,4,550,2,2194,1
2759,2781,4,104670,0,1,1,1,3993,12,0,0,2202,0
2760,2782,1,282971,0,1,1,1,5780,16,300,3,2192,1
2761,2783,4,28731,0,4,1,1,29782,11,0,0,2182,1
2762,2784,4,16965,1651,1,1,1,2475,13,0,0,2182,0
2763,2785,4,50658,1674,1,1,1,1600,3,500,1,2174,0
2764,2786,4,124681,0,1,1,1,23392,39,2287,5,2173,1
2765,2787,4,74352,0,3,1,1,17868,15,0,0,2188,0
2766,2788,4,70308,0,4,1,1,41704,19,0,0,2186,1
2767,2789,4,98722,0,3,1,1,18012,19,50,1,2178,0
2768,2790,4,79020,0,1,1,1,3422,10,0,0,2179,0
2769,2791,4,28335,0,1,1,1,400,3,0,0,2161,0
2770,2792,4,22011,0,1,1,1,0,0,0,0,2167,0
2771,2793,4,49436,0,4,1,1,33836,13,0,0,2167,0
2772,2794,4,145072,0,1,1,1,15000,4,0,0,2152,1
2773,2795,4,8992,0,2,1,1,9113,11,0,0,2145,1
2774,2796,4,72497,0,3,1,1,24279,13,0,0,2161,0
2775,2797,1,187999,0,4,1,1,52429,49,4550,24,2184,1
2776,2798,4,62335,0,1,1,1,500,1,0,0,2147,0
2777,2799,4,41556,0,3,1,1,26682,4,0,0,2131,0
2778,2800,4,15436,0,1,1,1,6147,13,0,0,2138,0
2779,2801,4,109618,0,3,1,1,14159,11,0,0,2138,0
2780,2802,1,182228,0,4,1,1,41048,12,0,0,2139,0
2781,2803,4,1000,0,1,1,1,0,0,0,0,2126,0
2782,2804,4,36699,0,1,1,1,2500,13,0,0,2119,0
2783,2805,4,135828,0,3,1,1,34495,28,450,2,2142,1
2784,2806,4,39098,0,3,1,1,18992,14,0,0,2129,0
2785,2807,4,20713,0,3,1,1,13421,12,400,1,2104,0
2786,2808,4,18959,0,1,1,1,0,0,0,0,2115,0
2787,2809,4,28010,0,1,1,1,150,3,0,0,2115,0
2788,2810,4,148976,0,1,1,1,2650,3,650,2,2108,0
2789,2811,4,126680,0,1,1,1,18248,39,4723,31,2108,1
2790,2812,4,664,0,1,1,1,0,0,0,0,2108,0
2791,2813,4,18533,0,3,1,1,27904,14,0,0,2102,1
2792,2814,1,202168,0,3,1,1,12463,18,0,0,2098,1
2793,2815,4,4653,2433,1,1,1,0,0,0,0,2094,0
2794,2816,4,37839,0,3,1,1,11512,16,0,0,2084,1
2795,2817,4,29196,0,2,1,1,7011,15,0,0,2082,0
2796,2818,4,38378,0,1,1,1,1600,4,600,3,2091,0
2797,2819,4,66716,0,3,1,1,22571,16,200,1,2082,0
2798,2820,4,7500,0,1,1,1,0,0,0,0,2084,0
2799,2821,4,47992,0,1,1,1,645,4,450,1,2073,0
2800,2822,4,85823,0,1,1,1,0,0,0,0,2074,0
2801,2823,4,32323,0,1,1,1,1250,3,0,0,2074,1
2802,2824,4,87633,0,4,1,1,69237,37,4050,9,2068,1
2803,2825,4,104523,0,1,1,1,4000,2,0,0,2073,1
2804,2826,4,60856,0,2,1,1,17332,8,0,0,2076,0
2805,2827,4,15526,0,1,1,1,2750,15,0,0,2063,0
2806,2828,4,83781,0,4,1,1,35151,22,200,1,2066,1
2807,2829,4,17681,0,1,1,1,500,1,0,0,2059,0
2808,2830,4,76909,0,3,1,1,18405,12,0,0,2066,0
2809,2831,4,22084,0,1,1,1,2773,10,0,0,2054,0
2810,2832,4,50783,0,3,1,1,11595,15,0,0,2060,0
2811,2833,4,43220,0,1,1,1,4985,20,100,1,2041,0
2812,2834,4,41275,0,1,1,1,0,0,0,0,2035,0
2813,2835,4,13738,0,2,1,1,6485,18,900,5,2042,1
2814,2836,4,32270,0,1,1,1,0,0,0,0,2040,0
2815,2837,4,22053,0,4,1,1,39810,27,0,0,2042,1
2816,2838,4,32708,0,3,1,1,11556,13,0,0,2035,0
2817,2839,4,7108,0,1,1,1,5598,8,2500,5,2026,1
2818,2840,4,47056,0,1,1,1,0,0,0,0,2031,0
2819,2841,4,112197,0,4,1,1,32108,16,0,0,2013,1
2820,2842,4,106757,0,5,1,1,51234,13,0,0,2013,1
2821,2843,4,105294,0,4,1,1,56281,26,850,5,2021,0
2822,2844,1,180481,1249,3,1,1,18315,25,3100,7,2019,0
2823,2845,1,169139,0,1,1,1,9500,5,0,0,2019,1
2824,2846,4,92406,0,2,1,1,9402,26,750,2,1999,0
2825,2847,4,41150,0,1,1,1,0,0,0,0,2000,0
2826,2848,4,3831,0,1,1,1,2,4,0,0,2013,0
2827,2849,4,48014,0,1,1,1,0,0,0,0,2005,0
2828,2850,4,19078,0,1,1,1,200,1,200,1,1999,0
2829,2851,4,3965,0,2,1,1,8228,12,0,0,2003,1
2830,2852,4,37965,0,1,1,1,2250,5,0,0,1998,0
2831,2853,4,69884,0,5,1,1,89360,24,450,2,1990,1
2832,2854,4,24557,0,3,1,1,18957,20,0,0,1996,0
2833,2855,4,16733,0,1,1,1,1000,1,0,0,1983,0
2834,2856,4,41824,0,1,1,1,2100,3,0,0,1982,0
2835,2857,4,8188,0,1,1,1,500,1,500,1,1985,1
2836,2858,4,36146,0,1,1,1,4091,10,3091,9,1975,1
2837,2859,4,37331,0,1,1,1,0,0,0,0,1970,0
2838,2860,4,15000,0,1,1,1,15000,1,0,0,1976,0
2839,2861,1,232194,0,4,1,1,46165,17,0,0,1978,0
2840,2862,4,8557,0,1,1,1,200622,5,622,3,1955,1
2841,2863,4,1000,0,1,1,1,1000,1,0,0,1970,0
2842,2864,4,84179,0,3,1,1,22397,19,0,0,1976,0
2843,2865,4,66590,0,1,1,1,1300,13,0,0,1975,0
